_id,date,shaperdroprcvdbyte,srcip,dstport,tz,eventtime,sessionid,type,srccountry,shaperrcvdname,mastersrcmac,action,dstip,trandisp,osname,srcintf,level,srcserver,transip,priority,vd,proto,policyname,dstcountry,devid,srcintfrole,poluuid,sentpkt,duration,policyid,subtype,srcmac,devname,dstintf,shapersentname,sentbyte,policytype,transport,shaperdropsentbyte,dstintfrole,appcat,srcname,service,srcport,logid,srcswversion,time,rcvdbyte,rcvdpkt,nifi_datetime,app,srcfamily,devtype,srchwversion,srchwvendor,unauthusersource,unauthuser,msg,sync_type,logdesc,sync_status,countweb,utmaction,srcuuid,dstuuid,catdesc,hostname,reqtype,cat,direction,method,profile,url,eventtype,src_int,policy_id,epoch,dir,dst_int,from,voip_proto,kind,session_id,call_id,src_port,event_id,dst_port,logsrc,to,status,reason,tunnelid,remip,tunneltype,user,dst_host,group,desc,sentdelta,rcvddelta,dstswversion,dsthwversion,dstdevtype,dstfamily,dsthwvendor,dstosname,ui,sn,identifier,devcategory,ip,interface,mac,dhcp_msg,lease,server,ssid,security,encryption,stamac,remotewtptime,vap,ap,authserver,crlevel,dstcity,vwlid,crscore,craction,dstreputation,dstinetsvc,masterdstmac,dstregion,dstmac,vpntype,dstserver,locip,useralt,cookies,vpntunnel,peer_notif,remport,result,assignip,xauthuser,outintf,xauthgroup,locport,espauth,role,esptransform,out_spi,in_spi,init,version,exch,dstuser,agent,ratemethod,httpmethod,radioband,channel,mpsk,signal,radioid,snr,advpnsc,nextstat,tunnelip,community,pdstport,psrcport,mode,stage,fazlograte,mem,sysuptime,disklograte,bandwidth,cpu,freediskstorage,disk,setuprate,totalsession,bssid,manuf,stacount,apscan,onwire,aptype,radioiddetected,rate,noise,live,radioidclosest,detectionmethod,apstatus,snclosest,sndetected,age,intf,fctuid,applist,apprisk,incidentserialno,scertcname,scertissuer,appid,countapp,tranip,tranport,phase2_name,cause,pid,used,total,cfgattr,cfgobj,cfgtid,cfgpath,act,hook,tuple-num,operdrmamode,opercountry,cfgtxpower,configcountry,opertxpower,slctdrmamode
UMj6nZkBOc1mRMCthlEs,2025-09-30,,fe80::578c:46ab:214d:c167,5353,+0200,1759241272391361064,76522239,traffic,,,,deny,ff02::fb,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,udp/5353,5353,0001000014,,16:07:53,0,0,2025-10-01T04:14:25,udp/5353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acj6nZkBOc1mRMCtrVEz,2025-09-30,,fe80::20c:abff:fe33:6fc3,1900,+0200,1759241272196639264,76522237,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,54164,0001000014,,16:07:53,0,0,2025-10-01T04:14:35,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asj6nZkBOc1mRMCtrVEz,2025-09-30,,193.94.70.190,4711,+0200,1759241272732561384,1055761050,traffic,Finland,,,deny,255.255.255.255,noop,,lan,notice,,,189,root,17,,Reserved,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy,,,undefined,unscanned,,udp/4711,4711,0001000014,,16:07:53,0,0,2025-10-01T04:14:35,udp/4711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g8j6nZkBOc1mRMCt1FFI,2025-09-30,,fe80::20c:abff:fe33:6e20,1900,+0200,1759241272950344484,76522241,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,36274,0001000014,,16:07:53,0,0,2025-10-01T04:14:45,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hMj6nZkBOc1mRMCt1FFI,2025-09-30,,fe80::21ac:5ff0:d138:d47,3702,+0200,1759241272766215324,76522240,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,63448,0001000014,,16:07:53,0,0,2025-10-01T04:14:45,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zMgGnpkBOc1mRMCt4lp5,2025-09-30,0,172.30.16.34,443,+0200,1759242002143521229,411316078,traffic,Reserved,web-limit,28:d2:44:42:f6:66,server-rst,35.214.169.31,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,6,Navigazione,Netherlands,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,1,0,9,forward,28:d2:44:42:f6:66,Fiorucci-FG-01,wan1,web-limit,52,policy,62654,0,wan,unscanned,ITPOME-LT026,HTTPS,62654,0000000013,10,16:20:02,40,1,2025-10-01T04:27:55,,,,,,kerberos,Bernardino.Fioravant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zsgGnpkBOc1mRMCt4lp5,2025-09-30,0,172.30.19.51,443,+0200,1759242002119094130,387067786,traffic,Reserved,web-limit,5c:51:4f:69:89:b2,accept,4.207.247.137,snat,Windows,VLAN60,notice,0,2.117.144.115,189,root,6,Navigazione,Ireland,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,8736,442115,9,forward,5c:51:4f:69:89:b2,Fiorucci-FG-01,wan1,web-limit,747768,policy,55956,0,wan,unscanned,ITPOME-LT061,HTTPS,55956,0000000020,10,16:20:02,911736,5372,2025-10-01T04:27:55,,,,,,kerberos,Simone.Cascione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B8gHnpkBOc1mRMCtCVuC,2025-09-30,0,172.30.16.18,443,+0200,1759242002303097730,408595246,traffic,Reserved,web-limit,28:d2:44:42:f8:1d,accept,51.91.182.229,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,6,Navigazione,France,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,4350,28981,9,forward,28:d2:44:42:f8:1d,Fiorucci-FG-01,wan1,web-limit,483053,policy,49497,0,wan,unscanned,ITPOME-LT100,HTTPS,49497,0000000020,10,16:20:02,345028,4500,2025-10-01T04:28:05,,Computer,Home,,Lenovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMgHnpkBOc1mRMCtCVuC,2025-09-30,0,172.30.19.103,53,+0200,1759242002383534549,411296062,traffic,Reserved,web-limit,dc:fb:48:12:df:c7,accept,1.1.1.1,snat,Windows,VLAN60,notice,0,2.117.144.115,189,root,17,Navigazione,Australia,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,1,180,9,forward,dc:fb:48:12:df:c7,Fiorucci-FG-01,wan1,web-limit,79,policy,50051,0,wan,unscanned,ITPOME-LT141,DNS,50051,0000000013,10,16:20:02,200,1,2025-10-01T04:28:05,,,,,,kerberos,mattia.mignani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IcgHnpkBOc1mRMCtMFuP,2025-09-30,,fe80::72b3:17ff:fe06:a410,547,+0200,1759242002533588270,2026074,traffic,,,70:b3:17:06:a4:10,deny,ff02::1:2,noop,Cisco,VLAN100,notice,0,,189,root,17,,,FG100FTK23080008,lan,,0,0,0,local,70:b3:17:06:a4:10,Fiorucci-FG-01,root,,0,local-in-policy6,,,undefined,unscanned,,DHCP6,546,0001000014,,16:20:02,0,0,2025-10-01T04:28:15,DHCP6,Router,Network,,Cisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IsgHnpkBOc1mRMCtMFuP,2025-09-30,0,172.30.16.76,443,+0200,1759242002760747329,411301422,traffic,Reserved,web-limit,48:2a:e3:87:8b:31,accept,20.50.73.9,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,6,Navigazione,Ireland,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,5,126,9,forward,48:2a:e3:87:8b:31,Fiorucci-FG-01,wan1,web-limit,459,policy,58877,0,wan,unscanned,ITPOME-LT1009,HTTPS,58877,0000000020,10,16:20:02,6333,23,2025-10-01T04:28:15,,,,,,kerberos,adm_rampioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,6333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O8gHnpkBOc1mRMCtV1uY,2025-09-30,0,172.30.16.124,443,+0200,1759242002783524310,411315590,traffic,Reserved,web-limit,c8:5b:76:7e:02:84,client-rst,20.231.131.224,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,6,Navigazione,Italy,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,14,6,9,forward,c8:5b:76:7e:02:84,Fiorucci-FG-01,wan1,web-limit,4952,policy,51767,0,wan,unscanned,ITPOME-LT111,HTTPS,51767,0000000013,10,16:20:02,5277,11,2025-10-01T04:28:25,,,,,,kerberos,chiara.calcabrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMgHnpkBOc1mRMCtV1uY,2025-09-30,0,172.30.19.110,443,+0200,1759242002823519689,411306830,traffic,Reserved,web-limit,98:2c:bc:03:09:21,close,51.11.192.50,snat,Windows,VLAN60,notice,0,2.117.144.115,189,root,6,Navigazione,France,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,13,92,9,forward,98:2c:bc:03:09:21,Fiorucci-FG-01,wan1,web-limit,2953,policy,62160,0,wan,unscanned,ITPOME-LT127,HTTPS,62160,0000000013,,16:20:02,7232,11,2025-10-01T04:28:25,,,,,,kerberos,laura.lanzaroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VcgHnpkBOc1mRMCtflu1,2025-09-30,0,172.30.16.34,443,+0200,1759242002953522390,411315714,traffic,Reserved,web-limit,28:d2:44:42:f6:66,server-rst,35.214.129.36,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,6,Navigazione,Netherlands,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,1,5,9,forward,28:d2:44:42:f6:66,Fiorucci-FG-01,wan1,web-limit,52,policy,62634,0,wan,unscanned,ITPOME-LT026,HTTPS,62634,0000000013,10,16:20:02,40,1,2025-10-01T04:28:35,,,,,,kerberos,Bernardino.Fioravant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VsgHnpkBOc1mRMCtflu1,2025-09-30,,193.94.35.43,443,+0200,1759242002232070369,36580468,traffic,Finland,,,client-rst,108.139.210.23,snat,,lan,notice,,151.3.152.170,189,root,6,Internet,United,FG100FTK21007153,lan,613cf336-2ce6-51ec-67a1-3f76a6699f96,8,6,4,forward,,FortiGate-CE,wan2,,2058,policy,63617,,wan,unscanned,,HTTPS,63617,0000000013,,16:20:02,5512,9,2025-10-01T04:28:35,,,,,,,,,,,,,,1693ef60-2ce6-51ec-1f43-7b6c10d4b7ce,0ece0cb4-2b62-51ec-dc24-fe0fcf5c6c71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8gHnpkBOc1mRMCtpVvF,2025-09-30,,193.94.35.9,443,+0200,1759242002272067329,36576452,traffic,Finland,,,server-rst,52.108.186.3,snat,,lan,notice,,151.3.152.170,189,root,6,Internet,United,FG100FTK21007153,lan,613cf336-2ce6-51ec-67a1-3f76a6699f96,25,248,4,forward,,FortiGate-CE,wan2,,7704,policy,56385,,wan,unscanned,,HTTPS,56385,0000000013,,16:20:02,9353,24,2025-10-01T04:28:45,,,,,,,,,,,,,,1693ef60-2ce6-51ec-1f43-7b6c10d4b7ce,0ece0cb4-2b62-51ec-dc24-fe0fcf5c6c71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cMgHnpkBOc1mRMCtpVvF,2025-09-30,,fe80::b730:63aa:de5:8148,3702,+0200,1759242002395448949,1885788,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FG100FTK21007153,lan,,0,0,0,local,,FortiGate-CE,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,57656,0001000014,,16:20:02,0,0,2025-10-01T04:28:45,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isgHnpkBOc1mRMCtzFvd,2025-09-30,,193.94.35.43,443,+0200,1759242002452076589,36579356,traffic,Finland,,,close,52.123.129.14,snat,,lan,notice,,151.3.152.170,189,root,6,Internet,United,FG100FTK21007153,lan,613cf336-2ce6-51ec-67a1-3f76a6699f96,35,75,4,forward,,FortiGate-CE,wan2,,18148,policy,57317,,wan,unscanned,,HTTPS,57317,0000000013,,16:20:02,12105,44,2025-10-01T04:28:55,,,,,,,,,,,,,,1693ef60-2ce6-51ec-1f43-7b6c10d4b7ce,0ece0cb4-2b62-51ec-dc24-fe0fcf5c6c71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i8gHnpkBOc1mRMCtzFvd,2025-09-30,,192.168.10.242,9090,+0200,1759242002144596833,1825496548,traffic,Reserved,,7c:ad:74:ea:44:55,accept,54.73.243.218,snat,,INSIDE,notice,0,2.33.71.2,189,root,6,ALL_INTERNET,Ireland,FG200ETK18905867,lan,6617e4fc-68cc-51ec-6417-296ce194a787,886,26780,29,forward,7c:ad:74:ea:44:55,FG200ESANTORELLI01,port1,,103636,policy,54687,,wan,unscanned,,Amazon-AWS,54687,0000000020,,16:20:03,66060,444,2025-10-01T04:28:55,,,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAGRI,,,,464,288,,,,,,,,,,,,,,,,,,,,,,,,192.168.80.20,,Dublin,0,,,4,Amazon-AWS,,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jsgDnpkBOc1mRMCt_Fgn,2025-09-30,0,172.30.19.117,443,+0200,1759241762689483529,411278916,traffic,Reserved,web-limit,dc:fb:48:28:2a:71,accept,23.55.104.171,snat,Windows,VLAN60,notice,0,2.117.144.115,189,root,6,Navigazione,Italy,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,9,124,9,forward,dc:fb:48:28:2a:71,Fiorucci-FG-01,wan1,web-limit,1073,policy,53077,0,wan,unscanned,ITPOME-LT146,HTTPS,53077,0000000020,10,16:16:03,3052,3,2025-10-01T04:24:45,,,,,,kerberos,Attilio.Mignani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073,3052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j8gDnpkBOc1mRMCt_Fg1,2025-09-30,,172.26.53.51,53,+0200,1759241763526069110,6635745,traffic,Reserved,,,accept,1.1.1.1,snat,,lan,notice,,2.118.64.66,189,root,17,Navigazione,Australia,FG100FTK23080622,lan,a4fc4cbe-4f27-51ef-d401-eb61af7d4b85,1,180,1,forward,,Fiorucci-FG-03,wan1,,65,policy,50105,,wan,unscanned,,DNS,50105,0000000013,,16:16:03,220,1,2025-10-01T04:24:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qMgEnpkBOc1mRMCtI1hW,2025-09-30,0,172.30.16.106,443,+0200,1759241762897821910,408817700,traffic,Reserved,web-limit,6c:4b:90:ea:c4:c9,accept,40.99.201.178,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,17,Navigazione,Switzerland,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,5202,26283,9,forward,6c:4b:90:ea:c4:c9,Fiorucci-FG-01,wan1,web-limit,1597520,policy,50374,0,wan,unscanned,ITPOME-WK205,udp/443,50374,0000000020,,16:16:03,569612,4911,2025-10-01T04:24:55,,,,,,kerberos,Mauro.Fumagalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qcgEnpkBOc1mRMCtI1hW,2025-09-30,0,172.30.16.126,80,+0200,1759241762793528569,411284404,traffic,Reserved,web-limit,6c:4b:90:ea:c5:0e,close,2.18.233.40,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,6,Navigazione,Italy,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,7,61,9,forward,6c:4b:90:ea:c5:0e,Fiorucci-FG-01,wan1,web-limit,519,policy,58814,0,wan,unscanned,ITPOME-WK203,HTTP,58814,0000000013,10,16:16:03,475,5,2025-10-01T04:24:55,,,,,,kerberos,Renato.Ferretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8gEnpkBOc1mRMCtSlhT,2025-09-30,0,172.30.19.87,443,+0200,1759241763493525470,411289412,traffic,Reserved,web-limit,60:45:2e:ca:28:4e,client-rst,20.50.73.8,snat,Windows,VLAN60,notice,0,2.117.144.115,189,root,6,Navigazione,Ireland,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,31,6,9,forward,60:45:2e:ca:28:4e,Fiorucci-FG-01,wan1,web-limit,26393,policy,62267,0,wan,unscanned,ITPOME-LT1024,HTTPS,62267,0000000013,,16:16:03,5614,22,2025-10-01T04:25:05,,,,,,kerberos,Ida.Pesce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zMgEnpkBOc1mRMCtSlhT,2025-09-30,0,172.30.19.103,443,+0200,1759241763373522190,411289376,traffic,Reserved,web-limit,dc:fb:48:12:df:c7,client-rst,20.50.73.8,snat,Windows,VLAN60,notice,0,2.117.144.115,189,root,6,Navigazione,Ireland,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,33,6,9,forward,dc:fb:48:12:df:c7,Fiorucci-FG-01,wan1,web-limit,25525,policy,65329,0,wan,unscanned,ITPOME-LT141,HTTPS,65329,0000000013,10,16:16:03,5692,24,2025-10-01T04:25:05,,,,,,kerberos,mattia.mignani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cgEnpkBOc1mRMCtcVhr,2025-09-30,0,172.30.19.71,443,+0200,1759241763653524889,411289184,traffic,Reserved,web-limit,2c:0d:a7:71:e1:25,close,20.20.35.96,snat,Windows,VLAN60,notice,0,2.117.144.115,189,root,6,Navigazione,Italy,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,18,8,9,forward,2c:0d:a7:71:e1:25,Fiorucci-FG-01,wan1,web-limit,6168,policy,54110,0,wan,unscanned,ITPOME-LT1063.fioruccifood.it,HTTPS,54110,0000000013,10,16:16:03,5673,16,2025-10-01T04:25:15,,,,,,kerberos,Eduardo.Assogna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5sgEnpkBOc1mRMCtcVhr,2025-09-30,0,172.30.19.89,443,+0200,1759241763564593770,408326704,traffic,Reserved,web-limit,,accept,52.123.200.58,snat,Windows,VLAN60,notice,,2.117.144.115,189,root,6,Navigazione,Germany,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,1273,32239,9,forward,,Fiorucci-FG-01,wan1,web-limit,99127,policy,56146,0,wan,unscanned,ITPOME-LT1049,HTTPS,56146,0000000020,10,16:16:03,146498,713,2025-10-01T04:25:15,,Laptop,Home,ThinkPad,Lenovo,kerberos,Giuseppe.DiPalma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMgEnpkBOc1mRMCtmFl7,2025-09-30,,fe80::481e:94a7:a9f2:8a7b,3702,+0200,1759241763435990124,76526798,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,55555,0001000014,,16:16:03,0,0,2025-10-01T04:25:25,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
